LSOA21CD,Index of Multiple Deprivation (IMD) Score,pop_65plus
E01002988,6.7,0.08433734939759036
E01002989,8.6,0.08980454305335446
E01002990,7.6,0.10439882697947214
E01002991,7.6,0.09483322432962721
E01002992,6.6,0.06850192061459667
E01002993,10.2,0.1077119184193754
E01002994,7.9,0.22468974526453298
E01002995,5.9,0.2184557438794727
E01002996,7.6,0.12721518987341773
E01002997,8.3,0.11275167785234899
E01002998,14.4,0.10732323232323232
E01002999,14.4,0.06192959582790091
E01003000,19.4,0.12974683544303797
E01003001,12.8,0.15509138381201043
E01003002,17.5,0.14101239669421486
E01003003,15.3,0.12183908045977011
E01003004,10.9,0.1430317848410758
E01003005,7.5,0.15720808871493802
E01003006,7.8,0.19712793733681463
E01003007,4.7,0.1559633027522936
E01003008,3.2,0.17285617825793384
E01003009,9.3,0.15053763440860216
E01003010,4.3,0.1331893448524118
E01003011,6.8,0.1865715983363042
E01034576,13.1,0.09257714762301918
E01034577,13.1,0.022172949002217297
E01033569,9.1,0.0824235807860262
E01003013,12.3,0.029472595656670115
E01003014,26.3,0.16797385620915034
E01003015,26.7,0.11326124075128059
E01003016,13.3,0.08237232289950576
E01003017,23.4,0.16606929510155316
E01003018,22.5,0.06480558325024925
E01003019,18.8,0.06363191385217817
E01003020,24.0,0.06323447118074986
E01003021,33.3,0.11444393170281496
E01003022,20.5,0.07947434292866083
E01003023,19.3,0.0445046439628483
E01003024,31.5,0.04588170259812051
E01003025,21.7,0.0763653939101015
E01003026,17.4,0.06510416666666667
E01003027,10.1,0.10193826274228285
E01003028,19.8,0.08888888888888889
E01003029,19.2,0.08075880758807588
E01003030,16.7,0.0570430733410943
E01003031,23.6,0.03698896820246593
E01003032,31.5,0.11046171829339567
E01003033,14.9,0.10397553516819572
E01003034,18.5,0.08467243510506799
E01003035,24.9,0.07001795332136446
E01003036,24.2,0.08267270668176671
E01003037,38.3,0.0962457337883959
E01003038,14.9,0.12726211325160536
E01003039,10.6,0.07646768623581648
E01003040,21.3,0.0846774193548387
E01003041,34.7,0.10665804783451842
E01003042,26.0,0.08036529680365297
E01003043,23.7,0.09824135839902971
E01003044,43.1,0.0460431654676259
E01003045,38.8,0.10693069306930693
E01003046,33.9,0.052827843380981974
E01003047,39.6,0.06340378197997776
E01003048,37.9,0.05954279638490165
E01003049,39.7,0.06488991888760139
E01003050,27.9,0.0743801652892562
E01003051,36.3,0.03463203463203463
E01003052,40.7,0.06814079422382671
E01003053,23.2,0.06722189173111243
E01003054,21.8,0.032912533814247066
E01003055,34.1,0.1069221260815822
E01003056,29.9,0.04583333333333333
E01003057,36.6,0.08870967741935484
E01003058,24.3,0.05594758064516129
E01003059,39.2,0.08232662192393736
E01003060,36.8,0.08454810495626822
E01003061,37.9,0.10173323285606632
E01003062,22.4,0.06569343065693431
E01003063,37.7,0.10206995003568879
E01003064,12.8,0.08850174216027874
E01003065,41.1,0.09410363311494938
E01003066,37.4,0.0799364743250397
E01003067,20.5,0.1001926782273603
E01003068,28.8,0.08518753973299428
E01003069,32.7,0.08081570996978851
E01003070,43.8,0.12460063897763578
E01003071,16.1,0.06807410598879793
E01003072,16.5,0.16620344635908837
E01003073,30.2,0.09287531806615776
E01003074,24.6,0.07909362975630611
E01003075,42.6,0.06725146198830409
E01003076,18.5,0.030827067669172932
E01003077,19.6,0.04328767123287671
E01003078,10.8,0.13949275362318841
E01003079,30.8,0.07027992852888625
E01003080,18.5,0.08571428571428572
E01003081,29.7,0.05837424986361157
E01003082,30.2,0.17073170731707318
E01003083,19.7,0.13550488599348534
E01003084,19.3,0.10766182298546896
E01003085,16.4,0.15098468271334792
E01003086,31.4,0.06601307189542484
E01003087,42.5,0.08047411104179664
E01003088,32.4,0.055415617128463476
E01003089,31.4,0.048304213771839674
E01003090,25.4,0.05409974640743871
E01003091,23.4,0.042337507453786526
E01003092,36.6,0.055293613373339046
E01003093,33.3,0.07737291947818263
E01003094,30.4,0.12954690491384813
E01003095,19.8,0.0777233782129743
E01003096,25.5,0.06339370829361296
E01003097,32.2,0.15258511979823455
E01003098,23.4,0.09200805910006717
E01003099,26.6,0.08318478906714201
E01003100,16.9,0.03356367226061204
E01003101,28.2,0.06092436974789916
E01003102,25.9,0.14680971202710333
E01003104,24.6,0.09474292316580012
E01003105,29.3,0.14585698070374575
E01003106,27.2,0.10697455230914232
E01003107,17.5,0.10260586319218241
E01003108,33.2,0.12340153452685422
E01033863,27.6,0.09662921348314607
E01033862,27.6,0.047116736990154715
E01003110,17.4,0.13713182037662966
E01003111,35.3,0.1065
E01003112,29.9,0.0756634669678148
E01003113,23.2,0.07988668555240794
E01003114,22.4,0.05708418891170431
E01003115,20.5,0.07692307692307693
E01003116,20.5,0.14695945945945946
E01003117,22.2,0.09952355743779778
E01003118,22.8,0.12140575079872204
E01003119,22.0,0.09622823984526112
E01003120,32.9,0.05525324403516116
E01003121,32.8,0.08584240871236387
E01003122,25.8,0.06652697747511786
E01003123,19.2,0.09623689080814313
E01003124,29.9,0.10998552821997105
E01003125,30.3,0.08722222222222223
E01003126,28.7,0.07468879668049792
E01003127,26.1,0.08790170132325142
E01003128,34.4,0.05534825870646766
E01003129,24.3,0.07546115148127445
E01003130,17.4,0.09722222222222222
E01003131,18.3,0.07487367937528709
E01003132,32.2,0.1692205196535643
E01003133,24.5,0.06985294117647059
E01003134,19.6,0.10824108241082411
E01003135,31.6,0.0670926517571885
E01003136,23.3,0.07001239157372986
E01003137,29.3,0.08619612742036227
E01003138,10.6,0.04326923076923077
E01003139,13.5,0.12403100775193798
E01003140,16.9,0.14085447263017356
E01003141,24.0,0.13409337676438654
E01003142,18.2,0.16165150454863542
E01003143,28.8,0.18089171974522292
E01003144,17.4,0.1890515595162317
E01003145,23.6,0.0983009708737864
E01003146,25.1,0.08711656441717791
E01003147,20.6,0.0979156568104702
E01003148,19.0,0.07047724750277469
E01003149,15.2,0.17181358787198203
E01003150,26.5,0.08825065274151436
E01003151,33.1,0.1039426523297491
E01003152,13.0,0.10843373493975904
E01003153,14.8,0.05113900511390051
E01003154,28.2,0.08940231039678553
E01003155,19.1,0.12039045553145336
E01003156,18.6,0.08221797323135756
E01003157,13.8,0.05946291560102302
E01003158,7.6,0.07253564786112833
E01003159,36.2,0.0907563025210084
E01003160,29.3,0.05874125874125874
E01003161,18.9,0.06989247311827956
E01003162,27.3,0.06553010122535961
E01003163,15.1,0.12415488629379226
E01003164,28.1,0.06266666666666666
E01003165,22.3,0.17218543046357615
E01003166,17.9,0.06061791161517403
E01003167,14.5,0.14689265536723164
E01003168,40.4,0.1322013341419042
E01003169,23.4,0.06701030927835051
E01003170,12.5,0.16909469302809574
E01003171,25.4,0.07549430796884361
E01003172,30.6,0.07062436028659161
E01003173,15.4,0.09667673716012085
E01003174,33.6,0.05348133198789102
E01003175,36.0,0.0792838874680307
E01003176,35.2,0.06951596292481978
E01003177,25.7,0.06729559748427673
E01003178,21.7,0.0728744939271255
E01003179,31.0,0.05772811918063315
E01003180,22.4,0.09003215434083602
E01003181,37.3,0.11368015414258188
E01003182,26.6,0.08244531688166012
E01003183,28.8,0.12710280373831775
E01003184,33.4,0.0558303886925795
E01003185,27.1,0.04310803618946248
E01003186,19.8,0.06430606430606431
E01003187,35.8,0.06102877070619006
E01003188,38.4,0.08500772797527048
E01032582,29.6,0.09031126698816308
E01033864,38.1,0.1978866474543708
E01033865,38.1,0.017139090309822018
E01033866,38.1,0.0
E01033208,18.8,0.02326934264107039
E01003189,43.3,0.0825635103926097
E01003190,34.7,0.0668693009118541
E01003191,34.9,0.10891681627767803
E01003192,48.7,0.0844671201814059
E01003193,31.2,0.12850729517396184
E01003194,34.5,0.1598870056497175
E01003195,20.6,0.13328956007879186
E01003196,42.4,0.09988452655889145
E01003197,43.6,0.11165946946329426
E01003198,18.6,0.14465826144658261
E01003199,13.5,0.10071210579857579
E01003200,11.6,0.14333333333333334
E01003201,28.2,0.1103202846975089
E01003202,9.2,0.2112232030264817
E01003203,24.6,0.09415911379657603
E01003204,20.8,0.06317119393556538
E01003205,36.3,0.07336757153338225
E01003206,14.3,0.11974340698503208
E01003207,36.7,0.09184549356223176
E01003209,25.8,0.05578727841501564
E01003210,22.3,0.05754985754985755
E01003211,23.4,0.049581455247907275
E01003212,22.9,0.10064134188455846
E01003213,20.8,0.053061224489795916
E01003214,26.3,0.06565656565656566
E01003215,24.8,0.035393555203380875
E01003216,22.7,0.123149792776791
E01003217,21.0,0.1083844580777096
E01003218,15.8,0.11300919842312747
E01003219,18.3,0.16255025847214244
E01003220,25.0,0.14828209764918626
E01003221,31.6,0.1391304347826087
E01003222,22.1,0.11972274732199117
E01003223,16.8,0.19684579439252337
E01003224,22.1,0.1211943793911007
E01003225,9.4,0.1132665832290363
E01003226,16.8,0.10299727520435967
E01003227,14.7,0.12613705275924803
E01003228,18.1,0.07381258023106547
E01003229,32.5,0.10729104919976289
E01003230,22.0,0.0891238670694864
E01003231,23.6,0.08135810377962845
E01003232,12.3,0.13576725613234455
E01003233,16.3,0.09967845659163987
E01003235,28.4,0.12038303693570451
E01003236,36.8,0.10833333333333334
E01003237,30.6,0.0893789901334881
E01003238,36.6,0.07292370020256583
E01003239,34.4,0.07927590511860175
E01003240,32.4,0.11161161161161161
E01003241,33.1,0.24372320881812615
E01003243,37.5,0.10512129380053908
E01003244,29.2,0.02955400322407308
E01003245,35.3,0.035246727089627394
E01003246,41.0,0.045243128964059194
E01003247,18.0,0.059443911792905084
E01003248,30.8,0.0524390243902439
E01003249,24.5,0.07409224730127575
E01034387,30.1,0.021045918367346938
E01034388,30.1,0.029341792228390166
E01034389,30.1,0.033475349969567865
E01003251,28.2,0.05964912280701754
E01003252,39.5,0.08264984227129338
E01003253,35.9,0.09418282548476455
E01003254,12.2,0.16760168302945302
E01003255,17.5,0.04613018964633521
E01003256,30.4,0.0996186844613918
E01003257,21.9,0.1529126213592233
E01003258,31.2,0.07532467532467532
E01003259,21.1,0.09221076746849943
E01003260,14.4,0.1216867469879518
E01003261,15.6,0.09570957095709572
E01003262,19.1,0.0803921568627451
E01003263,28.1,0.13864628820960698
E01003264,26.4,0.1733490566037736
E01003265,29.5,0.07598039215686274
E01003266,39.3,0.14639769452449566
E01003267,35.1,0.12064036592338478
E01003268,22.9,0.12560909583107743
E01003269,27.7,0.14727722772277227
E01003270,11.5,0.13995215311004786
E01003271,8.8,0.21299188007495315
E01003272,18.8,0.0846613545816733
E01003273,17.1,0.11862160371106693
E01003274,17.0,0.08087291399229782
E01003275,30.6,0.16238317757009346
E01003276,20.7,0.0867320598864223
E01003277,22.3,0.0863905325443787
E01003278,26.2,0.07251184834123223
E01003279,16.3,0.14540816326530612
E01003280,27.0,0.10740740740740741
E01003281,17.2,0.15649867374005305
E01003282,23.4,0.08900083963056256
E01003283,11.3,0.11562057574327513
E01003284,19.3,0.10636023516835917
E01003285,13.7,0.11326124075128059
E01003286,30.2,0.14367816091954022
E01003287,12.6,0.11315924219150025
E01003288,30.8,0.14014801110083255
E01003290,45.9,0.07080103359173126
E01003291,45.0,0.09315960912052117
E01003292,20.6,0.09634551495016612
E01003293,28.1,0.06496815286624204
E01003295,29.3,0.10857461024498886
E01034392,28.6,0.02631578947368421
E01034393,28.6,0.0
E01034394,28.6,0.004006410256410256
E01034395,28.6,0.014845605700712588
E01003297,29.4,0.049008168028004666
E01003298,32.1,0.07193675889328063
E01003299,33.0,0.06652006597031336
E01003300,33.9,0.07582938388625593
E01003301,25.7,0.048109965635738834
E01003302,31.7,0.08271077908217717
E01003303,40.1,0.08204245553643144
E01003304,36.0,0.03873873873873874
E01003305,43.3,0.04900662251655629
E01003307,19.3,0.11396368190356919
E01003308,23.4,0.09513023782559456
E01003309,32.1,0.09747069710055521
E01003310,29.6,0.05096774193548387
E01003311,17.4,0.16326530612244897
E01003312,17.6,0.13795077275329135
E01003313,35.4,0.04803202134756504
E01003314,17.1,0.07757575757575758
E01003315,27.4,0.08282208588957055
E01003316,17.2,0.09158249158249158
E01034390,28.0,0.010832769126607989
E01034391,28.0,0.12804878048780488
E01003318,47.1,0.0804431599229287
E01003319,31.2,0.125
E01003320,35.1,0.0674729471674093
E01003321,32.2,0.08605851979345955
E01003322,24.4,0.0811648079306072
E01003323,34.1,0.09042196918955124
E01003324,37.1,0.07259528130671507
E01003325,36.3,0.09994447529150471
E01003326,28.9,0.13808219178082193
E01003327,16.4,0.14131736526946106
E01003328,26.3,0.14645308924485126
E01003329,19.2,0.10496894409937889
E01003330,34.1,0.11927181418706842
E01003331,26.9,0.19344262295081968
E01003332,27.5,0.11415816326530612
E01003333,24.8,0.11633986928104575
E01003334,28.8,0.10511832691249312
E01003335,33.7,0.12139107611548557
E01003336,34.0,0.08410596026490066
E01003337,33.3,0.06807017543859649
E01003338,34.6,0.07849829351535836
E01003339,26.5,0.07394156231365534
E01003340,18.9,0.05461575640405993
E01003341,20.7,0.11166785969935576
E01003342,19.5,0.04972710733778047
E01003343,21.8,0.09889349930843706
E01003344,19.6,0.08292682926829269
E01003345,16.7,0.059493016037247805
E01003346,34.4,0.14199029126213591
E01003347,44.7,0.058550724637681156
E01003348,25.7,0.11602209944751381
E01003349,33.2,0.05263157894736842
E01003350,33.8,0.1068991660348749
E01003351,37.2,0.11611374407582939
E01003352,31.0,0.12397408207343412
E01003353,21.6,0.14103275957801223
E01003354,22.1,0.09130434782608696
E01032564,40.1,0.06429124709527498
E01032565,37.2,0.1326883206634416
E01032579,36.0,0.04900601017105871
E01033320,21.9,0.09189534141671984
E01033322,22.6,0.016
E01033324,32.6,0.14970453053184504
E01033325,19.8,0.0
E01033327,33.7,0.052097740894421395
E01033341,31.6,0.07322834645669292
E01003355,8.7,0.05899198167239404
E01003356,6.0,0.10346756152125279
E01003357,27.0,0.08099523557437797
E01003358,5.5,0.08914728682170543
E01003359,16.0,0.1371656232214001
E01003360,7.5,0.06837131739855476
E01003361,9.5,0.13573573573573575
E01003362,8.2,0.1958092485549133
E01003363,5.9,0.16100702576112413
E01003364,6.7,0.20108108108108108
E01003365,6.8,0.20093457943925233
E01003366,18.4,0.12557077625570776
E01034580,14.4,0.10423452768729642
E01034581,14.4,0.06604402935290193
E01003368,16.6,0.11591591591591592
E01003369,12.3,0.06930693069306931
E01003370,13.1,0.0732196589769308
E01003371,12.5,0.14040660736975857
E01003372,26.6,0.07449344457687723
E01003373,33.1,0.09693877551020408
E01003374,31.2,0.15035538545653362
E01003375,19.1,0.18370786516853932
E01003376,25.1,0.10803858520900321
E01003377,31.3,0.05043050430504305
E01003378,18.4,0.09159626500666963
E01003379,31.1,0.09745127436281859
E01003380,5.8,0.12521343198634036
E01003381,7.9,0.11907810499359796
E01003382,7.5,0.10608598548297041
E01003383,6.7,0.06563467492260062
E01003384,8.0,0.08520710059171598
E01003385,3.8,0.10800970873786407
E01003386,15.9,0.09274725274725275
E01003387,30.2,0.10023980815347722
E01003388,25.8,0.15722543352601157
E01003389,23.0,0.13009491903964265
E01003390,33.6,0.06494221243808475
E01003391,38.5,0.08669656203288491
E01003392,17.1,0.1148936170212766
E01003393,14.0,0.060907395898073334
E01003394,16.1,0.13147792706333974
E01003395,11.9,0.1473053892215569
E01003396,12.3,0.13763297872340424
E01003397,14.1,0.13311258278145696
E01003398,15.2,0.11105290728129912
E01003399,9.1,0.13405017921146953
E01003400,6.8,0.09406952965235174
E01003401,4.1,0.13437057991513437
E01003402,4.7,0.1827376938637896
E01003403,5.8,0.2266848196051736
E01003404,8.8,0.17473118279569894
E01003405,25.7,0.08978583196046129
E01003406,23.0,0.05555555555555555
E01003407,11.9,0.05564304461942257
E01003408,11.9,0.0783811475409836
E01003409,24.5,0.11645708037178787
E01003410,21.6,0.10018214936247723
E01003411,16.0,0.09307992202729044
E01003412,22.7,0.09716599190283401
E01003413,15.4,0.09841574651944311
E01003414,13.7,0.1933989577301679
E01003415,19.7,0.11078717201166181
E01003416,14.1,0.16110397946084723
E01003417,9.2,0.1916354556803995
E01003418,6.7,0.20653685674547984
E01003419,11.3,0.13252346769740475
E01003420,9.2,0.13621038435603505
E01003421,9.8,0.158125
E01003422,9.2,0.2299245024021963
E01003423,5.8,0.15532811559301626
E01003424,3.8,0.24415584415584415
E01003425,4.0,0.21476063829787234
E01003426,10.2,0.19793459552495696
E01003427,14.1,0.11591255719369599
E01003428,9.4,0.15837696335078533
E01003429,14.2,0.1238725195429946
E01003430,30.9,0.07910628019323672
E01003431,29.4,0.09074837949322334
E01003432,40.4,0.08027923211169284
E01003433,17.6,0.15304878048780488
E01003434,13.0,0.1517915309446254
E01003435,17.6,0.11085126286248831
E01003436,25.6,0.12314709236031927
E01003437,16.0,0.18253189401373895
E01003438,26.9,0.10940919037199125
E01003439,27.4,0.0798240100565682
E01003440,23.1,0.13030484160191272
E01003441,22.9,0.13459516298633017
E01003442,5.2,0.22580645161290322
E01003443,4.5,0.1624459542927733
E01003444,5.4,0.16307692307692306
E01003445,9.4,0.15565264882577826
E01003446,10.1,0.10947795235681702
E01003447,24.4,0.11516677155443675
E01003448,24.6,0.07170966331438566
E01003449,18.5,0.13052631578947368
E01003450,28.1,0.08980044345898004
E01003451,12.6,0.1748971193415638
E01003452,27.0,0.12319494584837545
E01003453,24.4,0.1088
E01003454,5.6,0.1746987951807229
E01003455,11.0,0.04801920768307323
E01003456,12.8,0.09565217391304348
E01003457,5.5,0.07816377171215881
E01003458,6.0,0.08123904149620105
E01003459,16.1,0.08248847926267282
E01003460,9.0,0.27485795454545453
E01003461,3.7,0.18631436314363142
E01003462,6.9,0.26293408929837
E01003463,4.3,0.19627411842980705
E01003464,6.1,0.29436920883820383
E01003465,4.7,0.2383107088989442
E01003466,4.6,0.1559792027729636
E01003467,7.1,0.16933638443935928
E01003468,4.5,0.17568321249302846
E01003469,16.0,0.1095066185318893
E01003470,9.5,0.11487481590574374
E01003471,8.1,0.1762652705061082
E01003472,3.8,0.1035007610350076
E01003473,5.3,0.11178861788617886
E01003474,4.5,0.13998510796723754
E01034578,17.4,0.10136986301369863
E01034579,17.4,0.05128205128205128
E01003476,11.7,0.0837138508371385
E01003477,8.6,0.1025965801139962
E01003478,6.5,0.07476139978791092
E01003479,30.1,0.0905587668593449
E01003480,24.0,0.09086444007858546
E01003481,28.6,0.08713410483321987
E01034205,27.2,0.03194888178913738
E01034206,27.2,0.04302325581395349
E01034207,27.2,0.0
E01003483,37.2,0.08782556026650515
E01003484,22.7,0.051598429613011774
E01003485,24.1,0.07995296884185774
E01003486,47.8,0.12396694214876033
E01003487,43.6,0.07434944237918216
E01003488,40.7,0.09231536926147704
E01003489,34.4,0.054904586541680615
E01003490,31.0,0.05666003976143141
E01003491,29.5,0.14608952287260207
E01003492,24.9,0.07303921568627451
E01034203,27.3,0.024246877296105803
E01034204,27.3,0.07789580171977745
E01003494,21.3,0.06385021603456553
E01003495,18.0,0.08229665071770335
E01003496,28.5,0.05741983594332588
E01003497,33.3,0.11348781937017231
E01003498,33.2,0.047109207708779445
E01003499,40.6,0.10196560196560196
E01003500,34.3,0.07730182176267848
E01003501,36.3,0.08357956943858168
E01003502,36.5,0.06252354048964219
E01003503,39.4,0.04714038128249567
E01003506,45.3,0.07541899441340782
E01003507,34.0,0.10715854194115064
E01003508,36.9,0.05409705648369133
E01003509,35.4,0.0777027027027027
E01003511,35.3,0.06883867577509196
E01003512,35.3,0.08804071246819338
E01003513,22.2,0.060897435897435896
E01003514,36.7,0.0725419664268585
E01003515,47.7,0.08744710860366714
E01003516,39.9,0.08085550339071466
E01003517,46.7,0.10026109660574413
E01003518,22.6,0.06747720364741641
E01003519,29.4,0.08143121529919803
E01003520,26.7,0.10164424514200299
E01003521,28.5,0.07315957933241884
E01003522,31.4,0.08719052744886975
E01003523,31.5,0.09834075273168758
E01003524,28.6,0.08800823468862584
E01003525,30.7,0.10019175455417066
E01003526,30.1,0.11064278187565858
E01003527,19.9,0.07675791733762748
E01003528,30.4,0.07715355805243446
E01003529,23.4,0.12031314379892871
E01003530,21.9,0.08873538788522849
E01003531,29.2,0.11467486818980668
E01003532,25.3,0.11195928753180662
E01003533,27.6,0.10357894736842105
E01003534,25.2,0.10152284263959391
E01003535,42.6,0.08511777301927195
E01003536,29.5,0.05443453777569216
E01003537,25.3,0.06520726595249185
E01003538,32.0,0.09654850746268656
E01003539,27.3,0.06558672461477677
E01003540,38.7,0.06718597857838364
E01003541,27.2,0.05610236220472441
E01003542,32.8,0.05575539568345324
E01003543,23.2,0.09067579127459367
E01003544,28.7,0.08292416803055101
E01003545,27.2,0.059710144927536235
E01003546,33.5,0.072992700729927
E01003547,18.9,0.11234256926952141
E01003548,22.3,0.10570544007076514
E01003549,25.6,0.08469817501169864
E01003550,27.0,0.0784313725490196
E01003551,35.0,0.11099137931034483
E01003552,29.8,0.09571788413098237
E01003553,35.8,0.0660377358490566
E01003554,21.9,0.10598111227701994
E01003555,25.8,0.11023206751054852
E01003556,42.3,0.059541984732824425
E01003557,36.8,0.07139240506329114
E01003558,38.3,0.07134502923976609
E01003559,20.7,0.05454545454545454
E01003560,28.0,0.0873388042203986
E01003561,23.7,0.09649122807017543
E01003562,25.9,0.11642214860388074
E01003563,27.1,0.06164383561643835
E01003564,27.4,0.06962025316455696
E01003565,25.4,0.05547652916073969
E01003566,30.4,0.0645822655048693
E01003567,32.1,0.062436028659160696
E01003568,24.0,0.11
E01003569,27.7,0.07636363636363637
E01003570,31.3,0.07334710743801653
E01003571,28.0,0.08820921985815602
E01003572,27.8,0.08680142687277051
E01003573,27.1,0.0823327615780446
E01003574,29.3,0.12557781201849
E01003575,29.8,0.08117859290438965
E01003576,38.1,0.07366684991753711
E01003577,40.9,0.05597643097643098
E01003578,26.2,0.03711235383833249
E01003579,28.5,0.0821917808219178
E01003580,32.8,0.07460474308300395
E01003581,26.8,0.0776536312849162
E01003582,30.9,0.0686456400742115
E01003583,28.5,0.09804854831032842
E01003584,29.5,0.13405797101449277
E01003585,28.0,0.07484662576687116
E01003586,30.0,0.07064622124863089
E01003587,28.0,0.08219727345629511
E01003588,29.2,0.09300833867864015
E01003589,26.8,0.06040637012630423
E01003590,38.3,0.10694183864915573
E01003591,34.1,0.0670812972012439
E01003592,34.4,0.09090909090909091
E01003593,32.7,0.10032154340836012
E01003594,29.2,0.06298773690078038
E01003595,29.8,0.10394663702056699
E01003596,25.2,0.09228971962616822
E01003597,25.7,0.11414279217826284
E01003598,31.2,0.06350053361792957
E01003599,31.2,0.0899149453219927
E01003600,34.3,0.0801223241590214
E01003601,37.2,0.08453887884267632
E01003602,26.1,0.06344135098128709
E01003603,22.8,0.06343476018566271
E01003604,35.7,0.06386701662292213
E01003605,29.5,0.10952380952380952
E01034201,28.6,0.061366806136680614
E01034202,28.6,0.06578153289076645
E01003607,30.5,0.07055702917771883
E01003608,23.9,0.07741935483870968
E01034224,23.0,0.048303622771707876
E01034225,23.0,0.024666666666666667
E01034226,23.0,0.003563791874554526
E01003611,31.4,0.06161616161616162
E01003615,27.3,0.10397196261682243
E01003616,29.4,0.07842076798269335
E01034199,30.0,0.0957622454595487
E01034200,30.0,0.026064844246662427
E01003618,26.8,0.06797853309481217
E01003619,35.3,0.0715729882733522
E01003621,23.1,0.07082324455205811
E01003622,33.7,0.042058660763696736
E01003623,31.4,0.06449771689497717
E01003624,31.6,0.08160851567120048
E01003625,28.6,0.06138259833134684
E01003626,23.9,0.06512729425695678
E01003627,28.4,0.09573770491803278
E01003628,21.4,0.08557749850388989
E01003629,27.0,0.07841087297438579
E01003630,29.8,0.11151264842540011
E01003631,27.2,0.06297093649085038
E01003632,21.0,0.09598031173092698
E01003633,39.5,0.07704654895666131
E01003634,31.1,0.1150639244024458
E01003635,24.6,0.11484290357529794
E01003636,32.3,0.058931018730013704
E01003637,22.0,0.07944915254237288
E01034212,17.0,0.02040816326530612
E01034212,20.1,0.02040816326530612
E01034210,24.5,0.06258148631029987
E01034211,24.5,0.0
E01034227,19.0,0.006418485237483954
E01034228,19.0,0.0038197097020626434
E01034229,19.0,0.021216407355021217
E01034230,19.0,0.0
E01034231,19.0,0.003849114703618168
E01034222,27.2,0.006756756756756757
E01034223,27.2,0.0074962518740629685
E01033579,21.1,0.0053792361484669175
E01033580,8.9,0.02159827213822894
E01033581,34.9,0.06559917355371901
E01033582,14.6,0.021052631578947368
E01034219,27.3,0.0
E01034220,27.3,0.004208754208754209
E01034221,27.3,0.03139013452914798
E01034213,27.3,0.011280315848843767
E01034214,27.3,0.009664948453608248
E01034215,27.3,0.0
E01034216,27.3,0.0
E01034217,27.3,0.002478929102627665
E01034218,27.3,0.07026143790849673
E01033584,41.6,0.07988338192419825
E01034208,41.7,0.07887908666320706
E01034209,41.7,0.0
E01033586,34.5,0.046234509056244044
E01003638,17.7,0.16808059384941676
E01003639,20.3,0.12154942119323241
E01003640,17.8,0.11518324607329843
E01003641,14.3,0.1450827653359299
E01003642,16.5,0.1159978009895547
E01003643,11.3,0.15828596414516835
E01003644,12.6,0.14183976261127595
E01003645,19.4,0.0894279507603186
E01003646,12.4,0.14157894736842105
E01003647,13.5,0.12700803212851405
E01003648,7.6,0.20256410256410257
E01003649,9.0,0.15517241379310345
E01003650,16.2,0.1357263039820527
E01003651,11.3,0.18518518518518517
E01003652,8.1,0.12625
E01003653,14.4,0.07656826568265683
E01003654,18.3,0.11611374407582939
E01003655,10.1,0.15270618556701032
E01003656,28.0,0.13719115734720416
E01003657,12.3,0.17734447539461468
E01003658,22.8,0.1350407450523865
E01003659,10.7,0.12590127565169162
E01003660,6.7,0.14622913068508925
E01003661,18.0,0.12967131922557407
E01003662,18.1,0.07910942681193747
E01003663,15.1,0.19413549039433772
E01003664,15.7,0.0811965811965812
E01003665,11.9,0.12959818902093945
E01003666,20.3,0.051639916259595256
E01003668,8.9,0.1645274212368728
E01003669,6.2,0.1442369607211848
E01003670,9.5,0.18271767810026385
E01003671,3.6,0.16445623342175067
E01003672,17.2,0.11649911295091661
E01003673,10.7,0.10620399579390116
E01003674,9.0,0.10247795044099119
E01003675,14.7,0.13979118329466358
E01003676,10.3,0.12693498452012383
E01003677,9.4,0.16592920353982302
E01003678,9.7,0.1679617453676031
E01003679,9.0,0.14891179839633448
E01003680,7.7,0.1485748938750758
E01003681,15.8,0.16642264519277697
E01003682,8.3,0.13752030319436925
E01003683,20.2,0.082837528604119
E01003684,18.4,0.0861244019138756
E01003685,20.9,0.08116545265348596
E01003686,26.4,0.1203749383325111
E01003688,25.3,0.10477741585233442
E01003689,31.3,0.09865470852017937
E01003690,18.6,0.14061054579093432
E01003691,13.6,0.10856079404466501
E01003692,14.6,0.13619854721549637
E01003693,14.2,0.11736810906935388
E01003694,16.2,0.19306594153636983
E01003695,22.9,0.1394580304031725
E01003696,11.5,0.16145537237066515
E01003697,17.9,0.12817551963048499
E01003698,14.5,0.12690019828155982
E01003699,13.9,0.14753046824887747
E01003700,18.1,0.1415204678362573
E01003701,16.4,0.12146752602875557
E01003702,16.7,0.10123784261715296
E01003703,14.5,0.15553869499241274
E01003704,18.7,0.10307234886025768
E01003705,14.3,0.11097256857855362
E01003706,16.3,0.15465116279069768
E01003707,15.5,0.16894087069525665
E01003708,29.0,0.08134437408670239
E01003709,9.7,0.17286036036036037
E01003710,10.9,0.19588313413014607
E01003711,16.9,0.17720857292211187
E01003712,39.9,0.14963744232036916
E01003713,17.3,0.1104
E01003714,19.1,0.08582089552238806
E01003715,19.5,0.09922267946959305
E01003716,22.2,0.12403951701427003
E01003718,18.7,0.07394540942928039
E01003719,23.3,0.11268781302170283
E01003720,30.7,0.16796671866874674
E01003721,19.5,0.15420805018295872
E01003722,24.5,0.09087066779374471
E01003723,28.1,0.1274658573596358
E01003724,18.2,0.12652232746955344
E01003725,26.2,0.09730967372638809
